Id,SalePrice
1877,210020.72477328178
1878,207936.13802920026
1879,143664.8843144256
1880,134115.41592922338
1881,243889.94460407156
1882,246897.89608697366
1883,189775.06403969295
1884,202936.18216327412
1885,244167.3432153264
1886,289477.73938902037
1887,210531.73592650922
1888,254349.85821375268
1889,171008.58203692368
1890,119038.61518233862
1891,137762.38172184545
1892,93866.8717284734
1893,133957.09124844283
1894,126206.05349759002
1895,145605.39778827887
1896,126046.64789438965
1897,110403.67353930903
1898,103555.46925414793
1899,156156.17515994946
1900,148327.31793611275
1901,171024.33802212606
1902,161048.00034446764
1903,199694.5746124201
1904,151818.9488889466
1905,186627.2276175219
1906,174385.50261402974
1907,215609.3185435919
1908,102469.62085013268
1909,130009.6066186126
1910,115766.81854267158
1911,212352.84863633802
1912,303262.71731114766
1913,160062.6839320213
1914,64761.89915369172
1915,323444.6908148399
1916,90810.20299591994
1917,237153.30425369815
1918,133786.79916510324
1919,172137.78141492157
1920,170502.0157866001
1921,370101.7285049405
1922,329066.6719437457
1923,223157.15381694763
1924,215216.1472578326
1925,197912.88316986206
1926,368318.94977848284
1927,134962.99543091672
1928,169855.63702787383
1929,127052.04830175688
1930,118295.75349861119
1931,150622.1077313936
1932,144583.86996674695
1933,205416.26225913462
1934,184458.22779843505
1935,169606.9594977388
1936,203201.58957816416
1937,176546.81980329007
1938,178560.59213072422
1939,258343.60942197146
1940,188350.8575135881
1941,177315.20895973302
1942,182362.75290278098
1943,214054.83410283164
1944,343804.55267319723
1945,371624.20763336244
1946,167871.49202380434
1947,324027.42141261196
1948,181418.9814461557
1949,245726.98789729044
1950,192246.4243010898
1951,257618.8916836448
1952,209321.17243228943
1953,173547.94085529665
1954,191510.06481564124
1955,135356.84991031315
1956,295541.66054249613
1957,160228.15870936977
1958,280983.07882722653
1959,142968.09277762132
1960,118786.16785966237
1961,115363.80913839392
1962,92931.64630248843
1963,100771.8208892907
1964,108161.82420079267
1965,136258.58642455513
1966,135195.466310572
1967,292544.91189341946
1968,388258.7927548846
1969,372496.6877316962
1970,390089.68102345243
1971,407119.6192412386
1972,357142.30450297333
1973,283997.21274160343
1974,327386.1642706817
1975,430358.0003352134
1976,268083.69377349486
1977,354378.0221625255
1978,339266.290387199
1979,323724.5035622658
1980,207440.8424399015
1981,351727.06015615
1982,223585.69668893272
1983,212519.24159029394
1984,180632.8717643101
1985,221843.311736986
1986,210737.1785535107
1987,193406.89082089157
1988,173716.98761858157
1989,193365.79870046227
1990,211027.63765231275
1991,226949.44687349323
1992,228429.57499546447
1993,165046.69322197355
1994,238141.63421200978
1995,185955.64903138633
1996,269422.12210602453
1997,313595.70003519347
1998,307743.38321378356
1999,277570.32296643255
2000,300552.48782355885
2001,257138.6715829564
2002,250605.77531914582
2003,255619.7168658485
2004,278047.7714241175
2005,242774.2163112486
2006,219162.24354305444
2007,241980.10942333148
2008,212493.49081526423
2009,196248.20795627986
2010,192470.81257561932
2011,147357.69571081418
2012,170649.66159385222
2013,184602.28197426346
2014,190079.3058425034
2015,212031.42729876612
2016,195424.47490129262
2017,191817.95376961995
2018,114433.60649027536
2019,135422.29168252775
2020,96061.33421628263
2021,103788.21650121023
2022,192510.01427744757
2023,154221.40125744347
2024,263958.8933333176
2025,334036.5189504226
2026,175953.488264552
2027,154716.59764917757
2028,157661.1767876429
2029,168068.54271564176
2030,264874.12847591774
2031,243045.41563141491
2032,262907.31979296985
2033,257301.61553205067
2034,170591.4672007682
2035,230647.36011672078
2036,202312.24669672496
2037,209049.38129219844
2038,289881.38924002
2039,223633.21843930948
2040,323465.2705470973
2041,290622.89866814687
2042,208191.97800629484
2043,173298.455105342
2044,176077.60264513706
2045,203149.3997317573
2046,141009.66461245308
2047,150423.27754063794
2048,140574.78211186273
2049,148141.90940222464
2050,174861.26458594785
2051,96228.6602490762
2052,117276.26221282149
2053,150140.93247655983
2054,91689.00886182094
2055,165822.52356468485
2056,138245.47894264263
2057,109422.0663152185
2058,223531.4227711074
2059,134669.55659519133
2060,173371.5011627862
2061,176273.50145701156
2062,128370.95674820893
2063,111626.28905556661
2064,137977.52312993503
2065,125777.67939185468
2066,172248.58232457895
2067,126597.25753494832
2068,153341.17432715517
2069,94554.3555694311
2070,110519.510392946
2071,104248.73275228415
2072,157011.92371394
2073,128397.42124323273
2074,184366.44160844735
2075,164835.99660060724
2076,125693.25435541451
2077,149897.7530144202
2078,128272.53714894339
2079,123482.38490750814
2080,113342.59646908854
2081,123756.26505139901
2082,129622.99706120676
2083,160201.3060904258
2084,105629.06063499619
2085,117603.65905036966
2086,110508.2216514782
2087,126982.2065472467
2088,98335.28994780408
2089,72972.87822886003
2090,120104.285647919
2091,108427.90066096219
2092,129099.43620399997
2093,135986.66328712113
2094,115003.22491086708
2095,147146.7587261246
2096,76555.27578321297
2097,93993.1760708398
2098,156418.11376129667
2099,57742.1039993833
2100,108695.84875185855
2101,115573.16958454571
2102,117363.89346338555
2103,97812.76877577757
2104,146928.8356059042
2105,133742.59289293454
2106,95472.6903313327
2107,205328.75136309146
2108,112656.07369108222
2109,118021.81187609838
2110,144364.13580360438
2111,131805.5640457616
2112,150962.41331952985
2113,129431.73701887063
2114,106397.21478230364
2115,169322.9628225745
2116,122447.4637586194
2117,154698.64677680613
2118,124963.39837496146
2119,111934.1404689039
2120,109161.56208723322
2121,119266.55170311453
2122,118339.8143553253
2123,82968.44048822069
2124,165823.96647451766
2125,141704.38910274013
2126,153541.93809712614
2127,156649.6533084685
2128,124080.25286511765
2129,91712.39223556173
2130,135881.08962228455
2131,138555.1476056255
2132,108493.60228879948
2133,119033.56967300735
2134,120022.38247440914
2135,101821.18958670703
2136,79191.19730801578
2137,110576.66864719873
2138,132831.9653405904
2139,152323.02070089086
2140,147477.18409699562
2141,154966.9824475676
2142,136137.7815415983
2143,148735.03273169944
2144,125019.3331307777
2145,141378.65185342444
2146,176500.28456441595
2147,163707.5963207847
2148,135365.45966076697
2149,156506.26527496905
2150,223573.12911555465
2151,113136.68409819374
2152,203606.72691749566
2153,164178.79824868313
2154,100147.01001804163
2155,135752.00642689923
2156,263188.4453324834
2157,224837.27998718602
2158,234287.44120901427
2159,207427.04417297582
2160,185754.7330662311
2161,231847.79755983406
2162,369488.6129511753
2163,341051.2828085226
2164,245275.18371081114
2165,196107.6142149836
2166,160721.17290487638
2167,221102.6278091823
2168,200081.54340328713
2169,203439.62883995712
2170,216807.09261174334
2171,156564.22632305668
2172,139209.40370812127
2173,149186.10088320362
2174,230263.27472094144
2175,275158.93685929204
2176,304363.2193717893
2177,240773.39868153393
2178,216915.1548821926
2179,140976.20188202616
2180,215309.2514603575
2181,197660.8403696403
2182,221190.53213110624
2183,191181.080387147
2184,115751.96509970119
2185,136429.0375314349
2186,150078.0046647266
2187,145202.8648607612
2188,159188.31902741126
2189,307424.9533839228
2190,69322.95267790719
2191,65263.476580494054
2192,83424.24017847428
2193,129984.87636740194
2194,94773.99124994714
2195,112427.92700507259
2196,117109.47243924154
2197,123369.04793954748
2198,151160.4047961867
2199,153662.43759279593
2200,151972.89905060641
2201,142528.0587972737
2202,203164.80945877897
2203,153813.78154100743
2204,183000.83752356007
2205,122766.55826627479
2206,135512.80526019947
2207,215393.68199658836
2208,238096.67602987273
2209,246827.97000626655
2210,119229.12037663526
2211,110173.48559045276
2212,121490.39606058432
2213,107672.59128399998
2214,143335.6378944331
2215,101993.63428287547
2216,167892.31755000693
2217,78824.771226551
2218,86366.18578895846
2219,82108.53754814855
2220,68325.47323860263
2221,324633.49133238697
2222,283627.0706850563
2223,283206.7065048155
2224,206293.85142165236
2225,120065.34096386711
2226,196767.8273524184
2227,192269.49207927645
2228,275695.06657257356
2229,249114.25996894395
2230,151763.52066596865
2231,210822.96146386652
2232,175695.95696564935
2233,186281.34174873985
2234,246832.0900711954
2235,233668.55100914612
2236,251934.02946286372
2237,308984.33299838816
2238,193079.81675440393
2239,115117.90673806875
2240,166773.05408362587
2241,154089.30474108265
2242,129939.529733873
2243,130232.92785778287
2244,116373.95882835714
2245,120122.07588884958
2246,142233.67101432383
2247,105771.4005110054
2248,126552.68399952946
2249,123635.5277136484
2250,130140.65672167718
2251,150586.54638960178
2252,191281.5958848935
2253,152442.4442161553
2254,171976.76888310502
2255,184589.41712170438
2256,170890.42850726843
2257,211030.03991686876
2258,152058.70034994936
2259,171452.4196805017
2260,156592.21050759725
2261,191246.00094287787
2262,224526.24514744562
2263,351131.96252039494
2264,425446.529213309
2265,174493.12470345024
2266,301742.1569367974
2267,365201.6715937664
2268,359015.23556188657
2269,152860.79039872554
2270,192796.9818393722
2271,218032.69848664268
2272,200650.46256594584
2273,152808.53331086418
2274,183323.01079202254
2275,171746.73469079306
2276,189356.64844448894
2277,183626.5343222986
2278,146653.1390091473
2279,132166.15948783996
2280,124732.60406967896
2281,163018.16307757495
2282,183345.40617614574
2283,105920.01389066831
2284,121413.80624161262
2285,147394.0827024732
2286,126451.64575315928
2287,362329.84239368397
2288,284350.89459634654
2289,332856.01186935
2290,425177.37122600444
2291,331857.66613134515
2292,375783.0413997049
2293,439804.27035782865
2294,372660.1899153759
2295,416427.49463108124
2296,279354.34683181444
2297,354835.7027940427
2298,343738.9174852697
2299,346820.20401551883
2300,324805.2415395186
2301,312030.1052749477
2302,251288.807626148
2303,241741.3443022824
2304,253838.91212948854
2305,205317.1839793921
2306,198749.60140936906
2307,201040.29345978203
2308,229682.76211797883
2309,305197.17753608664
2310,219754.10361229544
2311,211723.94093233283
2312,179908.31980152227
2313,170030.7695215163
2314,182512.52654867453
2315,182504.49382005862
2316,199140.51349250437
2317,189413.72825670964
2318,184188.00426196234
2319,183977.84040609264
2320,182008.81734542391
2321,240770.29492199124
2322,185829.08229596756
2323,193317.70294066262
2324,177884.1705546681
2325,209460.1258240223
2326,170426.83749293318
2327,205652.2281750752
2328,222891.06086454808
2329,195149.73347070525
2330,179835.89696324486
2331,331392.94513607025
2332,369996.44103885244
2333,304021.49397754774
2334,258089.77174142757
2335,282974.3120065668
2336,312254.5252061137
2337,199293.61609829898
2338,259612.39344052508
2339,230945.07489134977
2340,376570.6917346003
2341,204862.87583278038
2342,234572.86993893795
2343,228583.01228278992
2344,221967.16780684862
2345,238935.76123172895
2346,217140.22603373748
2347,198088.15104619856
2348,243399.90462511178
2349,199763.11657756296
2350,309794.8167584535
2351,274943.8321729067
2352,246400.47270108378
2353,249281.5288380672
2354,146652.29214864873
2355,151162.45324562644
2356,164958.1895010306
2357,190580.10481879307
2358,195049.65882848695
2359,127710.15866037313
2360,111508.12202545776
2361,146599.68494827737
2362,271961.2951164881
2363,151380.75107545307
2364,162008.60877023218
2365,212861.21693776993
2366,192466.51728362567
2367,221047.01429376152
2368,226703.98200734222
2369,214296.0174550049
2370,169778.1018916171
2371,171189.6334794002
2372,187258.32730686362
2373,281250.1174145347
2374,314939.0651988628
2375,229117.99769936083
2376,291870.9920343265
2377,330181.47860493243
2378,128594.55761608589
2379,216689.64892631432
2380,140847.49445107186
2381,158618.67121514113
2382,188918.35434710138
2383,197348.4058382385
2384,238770.75371565728
2385,152457.14745538012
2386,126037.35905004693
2387,132106.9813247379
2388,101447.33552258773
2389,116927.99053124146
2390,148459.56640594362
2391,152612.31470029912
2392,116455.02523050312
2393,168578.5260271603
2394,147462.1585547598
2395,214296.38044546932
2396,145936.35397067928
2397,220672.8597955592
2398,132061.9890860028
2399,79503.24685580627
2400,65856.32019783172
2401,113978.30644964744
2402,135771.7406814684
2403,145906.89090795667
2404,157094.92110468438
2405,159158.83405241737
2406,137059.4963517684
2407,127305.06731536765
2408,136685.31131647964
2409,123222.26135754128
2410,179676.39855964595
2411,111651.03949649446
2412,161708.94119668694
2413,129839.07670145413
2414,162112.5211487509
2415,140603.94763356564
2416,124208.69542569449
2417,121485.02421666194
2418,121208.72800435529
2419,133228.39238371543
2420,122707.25013917622
2421,158898.5024483561
2422,102653.20074961959
2423,128433.56581067381
2424,157008.7889846423
2425,238371.1289673639
2426,148700.45791757875
2427,137686.1131534216
2428,171659.35280332097
2429,108615.92740456085
2430,130750.75441770376
2431,104984.55246796132
2432,158686.94338750115
2433,146717.4994877051
2434,147275.45357267404
2435,173185.83815440655
2436,100738.03794935087
2437,99459.29393854251
2438,121016.02855036146
2439,101373.23942811422
2440,117049.61903115644
2441,84209.14251637924
2442,92835.20153769727
2443,130459.66925529655
2444,130297.27489623195
2445,85577.62454932346
2446,138634.1462523286
2447,191657.378817422
2448,135354.7160146727
2449,107118.68523158619
2450,148607.10991314106
2451,136935.29578969104
2452,196970.44668586671
2453,93702.57764104943
2454,134770.26228485128
2455,120540.68952165148
2456,144223.49654718628
2457,134218.96489619307
2458,131113.035109201
2459,112560.37557416117
2460,133656.919416799
2461,125617.94510000355
2462,142020.28691505193
2463,123210.08957097113
2464,185993.54219108075
2465,146324.48122058692
2466,126877.75453525754
2467,131697.55214632105
2468,71614.73647432581
2469,81725.35818917802
2470,200060.0973261126
2471,201348.95584780737
2472,175917.45092991533
2473,119564.29752274443
2474,76236.80871319173
2475,214975.6154026104
2476,109272.86973288031
2477,121159.54254409405
2478,166809.04964169255
2479,115475.65778788686
2480,166806.8419734897
2481,126454.56173441662
2482,123965.91581441532
2483,111709.18576514909
2484,125992.67494593945
2485,116303.80791280206
2486,162321.73219979004
2487,194301.46566832528
2488,156077.33605438122
2489,154289.27855381664
2490,146867.9455805724
2491,93477.45266370116
2492,182816.88532133517
2493,157400.46696901394
2494,155042.2706068546
2495,89526.21915649399
2496,223143.18499127883
2497,151003.1904909744
2498,101897.15494379436
2499,87637.11093880588
2500,120568.75775247543
2501,141973.62905440776
2502,162294.35282946937
2503,102601.7707575376
2504,191655.08963969885
2505,220315.1976372883
2506,245439.1513493238
2507,271576.78913596296
2508,246671.88761943445
2509,216284.2319512445
2510,216849.05542048218
2511,171576.42776236852
2512,210378.5486042001
2513,219285.8461271435
2514,234284.56574919267
2515,156696.94882375884
2516,171458.72599226754
2517,153303.22459793894
2518,148891.08374167784
2519,235208.02612897335
2520,220288.55399466993
2521,187996.4562027276
2522,221477.38427471032
2523,126736.56856932327
2524,143799.99594211776
2525,152997.75929206552
2526,147620.94600292877
2527,117245.77350869117
2528,126264.71726356368
2529,143444.5839668291
2530,121095.28384862808
2531,244756.03306944156
2532,225328.25906346753
2533,192955.86092938948
2534,234826.17591951133
2535,290080.019867939
2536,230105.15614090685
2537,241701.1106647851
2538,185429.31925755995
2539,183600.1437141785
2540,180675.68475899115
2541,177742.44926837058
2542,173932.59910088577
2543,126610.07727608638
2544,127672.92576700113
2545,133670.51738291327
2546,124003.42025435595
2547,136092.24352607474
2548,155420.527319182
2549,167823.82957745026
2550,656206.8723387877
2551,144962.06582486152
2552,121015.32912348358
2553,59515.81034941469
2554,77358.85690172427
2555,103051.67123874248
2556,98098.06948873008
2557,109521.08872660191
2558,162804.6118390487
2559,156610.93716862018
2560,146083.38879482396
2561,149492.86699196865
2562,144674.5826811854
2563,155410.87467561947
2564,181023.97052562676
2565,129061.32153920349
2566,173503.71987543473
2567,129467.00665432849
2568,212121.6137635113
2569,217550.58660505147
2570,116635.44147892497
2571,207188.43446113478
2572,166009.83919447116
2573,228393.75234315102
2574,270391.47503353574
2575,134084.72552035106
2576,130172.46147970465
2577,171013.6067745394
2578,72328.03458982396
2579,73056.83422585171
2580,117925.54799308299
2581,133584.09951037273
2582,121516.05612335735
2583,274758.0701222577
2584,183044.51364395177
2585,196079.3547388362
2586,219913.12367860385
2587,200210.6202784894
2588,123358.5642904627
2589,143962.48062446355
2590,203894.8059874197
2591,219072.0764255848
2592,209510.3009057304
2593,257362.7932173242
2594,167156.92204569472
2595,213864.59433600208
2596,286897.77498720493
2597,199806.11576776925
2598,272792.18895320996
2599,313628.9421988105
2600,184553.47668544954
2601,143301.86748158315
2602,77980.11615183658
2603,98243.31826811601
2604,91255.68917914534
2605,79624.09798374616
2606,155704.2574364067
2607,193988.68060591933
2608,200671.38046920515
2609,162631.3540438662
2610,117250.32228747813
2611,159693.02055439612
2612,154979.92802247955
2613,125742.7702715495
2614,113833.87637481866
2615,147814.10161091882
2616,141502.72762595207
2617,213562.09006626284
2618,238283.0533812623
2619,209284.27626476582
2620,182894.5555429832
2621,174838.55037950375
2622,180846.89260306628
2623,243295.6714364529
2624,278379.5130784159
2625,285951.98570595786
2626,167230.45957008173
2627,162992.594380903
2628,414047.766964799
2629,434877.4328855765
2630,346470.172759781
2631,408941.65862854477
2632,371280.2762507294
2633,299356.8295557765
2634,382694.3765521998
2635,164317.15400130715
2636,173317.66459796447
2637,204620.05567087932
2638,259043.49752063234
2639,180263.93074564612
2640,145750.2736481788
2641,101778.71684931092
2642,184825.04674408084
2643,106712.07462712785
2644,122812.54066597417
2645,107443.68753405541
2646,92078.640889467
2647,100325.64211970367
2648,136725.46442982956
2649,159163.75980833208
2650,127585.82194257157
2651,137159.03203356807
2652,380640.9186215664
2653,252470.99182240496
2654,266848.4894252477
2655,382040.6139736256
2656,309689.1885791257
2657,357047.30263331824
2658,309434.4366188476
2659,307366.16255418427
2660,349409.9980736332
2661,352029.576281681
2662,365625.9186857697
2663,276723.6632284794
2664,294531.0266435697
2665,320820.02056216105
2666,298628.20124454476
2667,173843.6663527576
2668,179637.19168486435
2669,182481.0746048008
2670,270069.94700696133
2671,185148.16018137633
2672,195346.98273920937
2673,202381.7595334257
2674,199193.3239642156
2675,181480.28055248014
2676,190781.3675975907
2677,202518.9676018321
2678,239368.12186474734
2679,270272.84422150895
2680,286057.5584197781
2681,381064.9395015845
2682,304254.7481096119
2683,417325.9952358376
2684,307083.6819836359
2685,300901.30454158934
2686,255116.1758414944
2687,299470.9263256642
2688,216440.17769339873
2689,213948.23580179497
2690,376368.2601611895
2691,195726.84566979925
2692,151129.16602124606
2693,201150.46746279235
2694,144007.26318622258
2695,191857.90183847793
2696,182850.30758308794
2697,189520.91313002547
2698,187753.90889625973
2699,176399.12159744505
2700,152904.72520146752
2701,144300.30621672858
2702,111824.33133576516
2703,117748.52258639314
2704,147647.90975365503
2705,117276.5544371877
2706,105093.33037805947
2707,111625.86567082437
2708,137054.43823946593
2709,113178.74297880994
2710,133361.84056607075
2711,286950.0199505576
2712,368516.1043149656
2713,169621.45200290065
2714,145648.74972982946
2715,178799.0569061505
2716,140676.89251147286
2717,195488.42129411403
2718,217433.04139561998
2719,144778.04412926562
2720,158166.64015197044
2721,129148.14554279519
2722,165081.0437353259
2723,146267.9159303884
2724,131456.06318827494
2725,125907.18227882203
2726,156301.14216314396
2727,170549.4865979599
2728,165248.0272035634
2729,152018.59043447906
2730,157416.16492592162
2731,116666.0481963756
2732,138998.97520786466
2733,164484.15357330913
2734,159413.55539468423
